id,created_date,year,category,name of actor,name of film
780d55bc-cb25-4a2d-b5a0-4ea3cce364e0,2022-06-21 15:15:07.832349,1955,Special Effects,"20,000 Leagues under the Sea",Walt Disney Studios
87d1df01-1c5d-4e6b-abd9-437b6a4e7a09,2022-06-21 15:15:07.832828,1955,Special Effects,Hell and High Water,20th Century-Fox Studio
fcad5825-dba7-4e03-818f-5ec6bef9cebe,2022-06-21 15:15:07.833534,1955,Special Effects,Them!,Warner Bros. Studio
2929d87b-cbce-477e-8726-1fea75d879db,2022-06-21 15:15:07.834475,1955,Writing (Motion Picture Story),Broken Lance,Philip Yordan
87559d52-9616-4275-ac7f-746f0e22ca80,2022-06-21 15:15:07.834983,1955,Writing (Motion Picture Story),"Bread, Love and Dreams",Ettore Margadonna
00146ff1-18f4-4640-a3ed-159f799f5295,2022-06-21 15:15:07.835447,1955,Writing (Motion Picture Story),Forbidden Games,François Boyer
0e8feb76-3067-469a-85da-aedacdfd5419,2022-06-21 15:15:07.835917,1955,Writing (Motion Picture Story),Night People,"Jed Harris, Tom Reed"
05cc25d1-aa6f-4c1d-a373-fac578eaa7f6,2022-06-21 15:15:07.836446,1955,Writing (Motion Picture Story),There's No Business Like Show Business,Lamar Trotti
43a69b10-89f2-4f0b-9f67-7c048f732bae,2022-06-21 15:15:07.838204,1955,Writing (Screenplay),The Country Girl,George Seaton
d781833c-4fa6-4632-a8a5-e32e41180716,2022-06-21 15:15:07.839063,1955,Writing (Screenplay),The Caine Mutiny,Stanley Roberts
9941f12d-63ea-4083-ad9d-6a37b7fdf2fa,2022-06-21 15:15:07.839766,1955,Writing (Screenplay),Rear Window,John Michael Hayes
35989a4b-076e-47ce-83f2-41f9ae401871,2022-06-21 15:15:07.840538,1955,Writing (Screenplay),Sabrina,"Billy Wilder, Samuel Taylor, Ernest Lehman"
7b987bd5-628e-4c10-ab8e-a32e0cb28081,2022-06-21 15:15:07.841331,1955,Writing (Screenplay),Seven Brides for Seven Brothers,"Albert Hackett, Frances Goodrich, Dorothy Kingsley"
bd1a5cef-b525-47f3-874a-4a70b70d02b1,2022-06-21 15:15:07.843559,1955,Writing (Story and Screenplay),On the Waterfront,Budd Schulberg
eb4f03e0-02d0-4764-8d41-dece0fd6f49c,2022-06-21 15:15:07.844644,1955,Writing (Story and Screenplay),The Barefoot Contessa,Joseph L. Mankiewicz
90e0696f-6847-4f03-90d6-ce0dab8e3a4c,2022-06-21 15:15:07.845279,1955,Writing (Story and Screenplay),Genevieve,William Rose
f0c7910c-6afc-49a5-b6f1-5c7c02df7f20,2022-06-21 15:15:07.845863,1955,Writing (Story and Screenplay),The Glenn Miller Story,"Valentine Davies, Oscar Brodney"
263cae9e-f0bb-414d-a903-1dd1a99e20ea,2022-06-21 15:15:07.846497,1955,Writing (Story and Screenplay),Knock on Wood,"Norman Panama, Melvin Frank"
7ce679aa-e084-4a11-abd8-17119f293d02,2022-06-21 15:15:09.135939,1956,Actor,Ernest Borgnine,Marty
c9aa8c66-0579-4275-b564-5167e475a09f,2022-06-21 15:15:09.136868,1956,Actor,James Cagney,Love Me or Leave Me
50df196b-c4cc-4ed0-aee0-1e458ba866bc,2022-06-21 15:15:09.137577,1956,Actor,James Dean,East of Eden
d6b0885c-9473-4576-b352-ce2fb72cef9c,2022-06-21 15:15:09.138224,1956,Actor,Frank Sinatra,The Man with the Golden Arm
76a39958-86a9-40af-9f9a-39bcadbedf10,2022-06-21 15:15:09.138920,1956,Actor,Spencer Tracy,Bad Day at Black Rock
5d866cf0-fa38-45b7-ac2d-65f25786d93a,2022-06-21 15:15:09.140530,1956,Actor in a Supporting Role,Jack Lemmon,Mister Roberts
4fb23bc7-1fad-444c-9563-4cb169d0c8f4,2022-06-21 15:15:09.141569,1956,Actor in a Supporting Role,Arthur Kennedy,Trial
668ede43-2c5c-4737-bdb7-cc13022b4241,2022-06-21 15:15:09.142485,1956,Actor in a Supporting Role,Joe Mantell,Marty
1916bee2-73e3-439a-8edd-946525fd4489,2022-06-21 15:15:09.143306,1956,Actor in a Supporting Role,Sal Mineo,Rebel without a Cause
25ed5059-0413-4ba7-a79f-9028980240b3,2022-06-21 15:15:09.144221,1956,Actor in a Supporting Role,Arthur O'Connell,Picnic
ddcc4e51-9686-47a5-8694-bd9f07cd9789,2022-06-21 15:15:09.145642,1956,Actress,Anna Magnani,The Rose Tattoo
881bfa1b-f2e1-46c3-84e3-0ddad42640cd,2022-06-21 15:15:09.146397,1956,Actress,Susan Hayward,I'll Cry Tomorrow
cfde490e-2476-4407-a12e-bdd009005dcd,2022-06-21 15:15:09.147611,1956,Actress,Katharine Hepburn,Summertime
ea162677-6ee1-4e05-8106-8266107c2d03,2022-06-21 15:15:09.148380,1956,Actress,Jennifer Jones,Love Is a Many-Splendored Thing
12ff6ead-2dd6-4dec-a6c5-c4d5b3dc272c,2022-06-21 15:15:09.149241,1956,Actress,Eleanor Parker,Interrupted Melody
c5077820-5cc0-43e6-ab78-7ca1420a540a,2022-06-21 15:15:09.150788,1956,Actress in a Supporting Role,Jo Van Fleet,East of Eden
e57401ea-7d8f-451b-9090-0bd2081b0cc9,2022-06-21 15:15:09.151633,1956,Actress in a Supporting Role,Betsy Blair,Marty
333db866-e68d-4c5b-9835-1679df54b267,2022-06-21 15:15:09.152464,1956,Actress in a Supporting Role,Peggy Lee,Pete Kelly's Blues
44478427-436d-47fa-a59b-d7686a8e2a6d,2022-06-21 15:15:09.153529,1956,Actress in a Supporting Role,Marisa Pavan,The Rose Tattoo
7031c334-6153-43cd-bb73-f2382ce22824,2022-06-21 15:15:09.155259,1956,Actress in a Supporting Role,Natalie Wood,Rebel without a Cause
c09c92c3-d641-42c1-89d0-36e8000049da,2022-06-21 15:15:09.157459,1956,Art Direction (Black-and-White),The Rose Tattoo,"Art Direction: Hal Pereira, Tambi Larsen; Set Decoration: Sam Comer, Arthur Krams"
5e970871-8cf4-4f5e-bcc4-5db23b7aa655,2022-06-21 15:15:09.158817,1956,Art Direction (Black-and-White),Blackboard Jungle,"Art Direction: Cedric Gibbons, Randall Duell; Set Decoration: Edwin B. Willis, Henry Grace"
3a4f19b6-234a-400f-9177-ff216d110ad2,2022-06-21 15:15:09.159955,1956,Art Direction (Black-and-White),I'll Cry Tomorrow,"Art Direction: Cedric Gibbons, Malcolm Brown; Set Decoration: Edwin B. Willis, Hugh B. Hunt"
462c4d5c-22fd-4a9a-b3cb-66d98bff7036,2022-06-21 15:15:09.160887,1956,Art Direction (Black-and-White),The Man with the Golden Arm,Art Direction: Joseph C. Wright; Set Decoration: Darrell Silvera
6169d4aa-c508-45b5-a38a-3ec166cc0d1d,2022-06-21 15:15:09.161685,1956,Art Direction (Black-and-White),Marty,"Art Direction: Edward S. Haworth, Walter Simonds; Set Decoration: Robert Priestley"
e864039f-f5a2-4776-a52f-e87539876cbd,2022-06-21 15:15:09.163444,1956,Art Direction (Color),Picnic,"Art Direction: William Flannery, Jo Mielziner; Set Decoration: Robert Priestley"
d9274305-f24a-43ca-847a-a1cdb4267f41,2022-06-21 15:15:09.164490,1956,Art Direction (Color),Daddy Long Legs,"Art Direction: Lyle Wheeler, John DeCuir; Set Decoration: Walter M. Scott, Paul S. Fox"
898f6bab-9972-40c6-8ccd-882d2bdaadbf,2022-06-21 15:15:09.165354,1956,Art Direction (Color),Guys and Dolls,"Art Direction: Oliver Smith, Joseph C. Wright; Set Decoration: Howard Bristol"
8eb7f889-42d3-4dc8-a566-d4d825198644,2022-06-21 15:15:09.166085,1956,Art Direction (Color),Love Is a Many-Splendored Thing,"Art Direction: Lyle Wheeler, George W. Davis; Set Decoration: Walter M. Scott, Jack Stubbs"
a2865853-0c64-4f4b-b8f4-156be0f45c06,2022-06-21 15:15:09.166847,1956,Art Direction (Color),To Catch a Thief,"Art Direction: Hal Pereira, Joseph McMillan Johnson; Set Decoration: Sam Comer, Arthur Krams"
0b9cded1-ad29-41a6-8cd4-6d362101b54a,2022-06-21 15:15:09.168231,1956,Cinematography (Black-and-White),The Rose Tattoo,James Wong Howe
f47e461b-99df-44b3-a6d3-c421c1e15908,2022-06-21 15:15:09.169126,1956,Cinematography (Black-and-White),Blackboard Jungle,Russell Harlan
0cf90487-edf1-4755-9247-0ff1d6b76c9e,2022-06-21 15:15:09.170024,1956,Cinematography (Black-and-White),I'll Cry Tomorrow,Arthur E. Arling
d3c2a183-2e95-4d4e-9aaf-ff4dfede4fce,2022-06-21 15:15:09.170914,1956,Cinematography (Black-and-White),Marty,Joseph LaShelle
c4f41e97-7cfa-4535-bc18-69be9c7f5f55,2022-06-21 15:15:09.171899,1956,Cinematography (Black-and-White),Queen Bee,Charles Lang
84ee128f-4725-4d43-9dc2-6773bd168449,2022-06-21 15:15:09.173466,1956,Cinematography (Color),To Catch a Thief,Robert Burks
5195649c-33c8-4ea1-8bae-4e9d13b0507e,2022-06-21 15:15:09.174345,1956,Cinematography (Color),Guys and Dolls,Harry Stradling
4b4dd19b-888e-4ae1-9f51-b03bfcc9e8a6,2022-06-21 15:15:09.175185,1956,Cinematography (Color),Love Is a Many-Splendored Thing,Leon Shamroy
1abdd688-936e-4ee6-b0cd-03f4dc81e6b1,2022-06-21 15:15:09.176288,1956,Cinematography (Color),A Man Called Peter,Harold Lipstein
0d13a0c2-d456-4944-b168-b1c30f5f24e1,2022-06-21 15:15:09.177122,1956,Cinematography (Color),Oklahoma!,Robert Surtees
49d933ee-682f-4d10-aa2c-3d532d64bc23,2022-06-21 15:15:09.178638,1956,Costume Design (Black-and-White),I'll Cry Tomorrow,Helen Rose
697311a5-b592-4e1e-830d-5a88b63b7453,2022-06-21 15:15:09.179552,1956,Costume Design (Black-and-White),The Pickwick Papers,Beatrice Dawson
4b0e7445-0c2b-4578-81bb-291e961e6b55,2022-06-21 15:15:09.180381,1956,Costume Design (Black-and-White),Queen Bee,Jean Louis
8d95d8d5-efcc-4640-aafc-80a41972994b,2022-06-21 15:15:09.181019,1956,Costume Design (Black-and-White),The Rose Tattoo,Edith Head
82437890-3ce4-4620-9aec-21379cb79963,2022-06-21 15:15:09.181668,1956,Costume Design (Black-and-White),Ugetsu,Tadaoto Kainoscho
e4cece3a-24c5-4af1-b1b2-4280f4949d45,2022-06-21 15:15:09.182982,1956,Costume Design (Color),Love Is a Many-Splendored Thing,Charles LeMaire
5497d3c3-7439-4a73-bce0-cf37500836bc,2022-06-21 15:15:09.183821,1956,Costume Design (Color),Guys and Dolls,Irene Sharaff
cb807aea-946e-4035-95af-28d9d65f8948,2022-06-21 15:15:09.184681,1956,Costume Design (Color),Interrupted Melody,Helen Rose
5e70cdfe-974c-48b5-80f4-556989cebfd8,2022-06-21 15:15:09.186725,1956,Costume Design (Color),To Catch a Thief,Edith Head
8f39a794-bd26-4bfe-904f-3eee603cd7fa,2022-06-21 15:15:09.187492,1956,Costume Design (Color),The Virgin Queen,"Charles LeMaire, Mary Wills"
988c16cd-6695-4ea3-933f-cb78d5e7bb9f,2022-06-21 15:15:09.188721,1956,Directing,Marty,Delbert Mann
94fd32dd-c475-43eb-9590-faa28388e3b0,2022-06-21 15:15:09.189429,1956,Directing,Bad Day at Black Rock,John Sturges
bc0a51b6-1d72-44a4-b548-5f0fa8c3bc94,2022-06-21 15:15:09.190195,1956,Directing,East of Eden,Elia Kazan
4a961e8f-aa5b-4206-8b03-c09f6081984b,2022-06-21 15:15:09.190829,1956,Directing,Picnic,Joshua Logan
feaa5cf4-d274-4709-9b7c-eebf8482fca3,2022-06-21 15:15:09.191468,1956,Directing,Summertime,David Lean
075ac437-a060-4f33-9a42-644e0ffba35c,2022-06-21 15:15:09.192395,1956,Documentary (Feature),Helen Keller in Her Story,"Nancy Hamilton, Producer"
2f9bc99c-5b82-4985-95aa-f2684f8e0cb0,2022-06-21 15:15:09.193030,1956,Documentary (Feature),Heartbreak Ridge,"Rene Risacher, Producer"
f398ee78-afd4-4631-b51b-233193382d22,2022-06-21 15:15:09.194033,1956,Documentary (Short Subject),Men against the Arctic,"Walt Disney, Producer"
32450036-66c8-4235-9f55-9cd0596316d7,2022-06-21 15:15:09.194948,1956,Documentary (Short Subject),The Battle of Gettysburg,"Dore Schary, Producer"
d28442e3-d34a-4465-aac3-80eab28a01ac,2022-06-21 15:15:09.195592,1956,Documentary (Short Subject),The Face of Lincoln,"Wilbur T. Blume, Producer"
a1d3aad9-0a50-41ff-85e5-910ec33f780b,2022-06-21 15:15:09.196732,1956,Film Editing,Picnic,"Charles Nelson, William A. Lyon"
68952dbe-ac8c-4859-a79e-2cb86c8a5578,2022-06-21 15:15:09.197368,1956,Film Editing,Blackboard Jungle,Ferris Webster
38c4f836-3d38-4371-b433-b50bbc813291,2022-06-21 15:15:09.198011,1956,Film Editing,The Bridges at Toko-Ri,Alma Macrorie
e9db4811-5b9b-4a48-ac60-a19647db05bb,2022-06-21 15:15:09.198613,1956,Film Editing,Oklahoma!,"Gene Ruggiero, George Boemler"
81b97633-565a-4651-9e09-e07e829c3eb6,2022-06-21 15:15:09.199179,1956,Film Editing,The Rose Tattoo,Warren Low
44782c6a-3ed8-4d31-b5a3-7fa8f15e08c9,2022-06-21 15:15:09.200102,1956,Honorary Foreign Language Film Award,"Samurai, The Legend of Musashi",Special Award
cb51b76a-25a7-484b-8827-eaab079e5885,2022-06-21 15:15:09.201176,1956,Music (Music Score of a Dramatic or Comedy Picture),Love Is a Many-Splendored Thing,Alfred Newman
837679ea-5ed7-4ed2-b349-37886719f2fe,2022-06-21 15:15:09.201849,1956,Music (Music Score of a Dramatic or Comedy Picture),Battle Cry,Max Steiner
ce93ba04-971b-44a6-a0a3-7f18823ee596,2022-06-21 15:15:09.202478,1956,Music (Music Score of a Dramatic or Comedy Picture),The Man with the Golden Arm,Elmer Bernstein
d0117abc-dce5-4265-8a45-67c08a44fcb8,2022-06-21 15:15:09.203108,1956,Music (Music Score of a Dramatic or Comedy Picture),Picnic,George Duning
1d72e005-5442-40ad-b883-a1154f9eacf2,2022-06-21 15:15:09.203788,1956,Music (Music Score of a Dramatic or Comedy Picture),The Rose Tattoo,Alex North
ce5dded1-afd1-4612-99d3-af9070345d58,2022-06-21 15:15:09.204860,1956,Music (Scoring of a Musical Picture),Oklahoma!,"Robert Russell Bennett, Jay Blackton, Adolph Deutsch"
cd0ce568-5aff-448c-9512-46ba2fc23f9b,2022-06-21 15:15:09.205499,1956,Music (Scoring of a Musical Picture),Daddy Long Legs,Alfred Newman
6155b91f-aede-4185-9d2f-1a2ebb963284,2022-06-21 15:15:09.206162,1956,Music (Scoring of a Musical Picture),Guys and Dolls,"Jay Blackton, Cyril J. Mockridge"
36fd3dc0-990e-4297-a328-04a23a404493,2022-06-21 15:15:09.206774,1956,Music (Scoring of a Musical Picture),It's Always Fair Weather,Andre Previn
88106f0c-7781-4f57-ae06-cb3a8a336a99,2022-06-21 15:15:09.207399,1956,Music (Scoring of a Musical Picture),Love Me or Leave Me,"Percy Faith, George Stoll"
9936c241-9b6b-40b0-8639-b7ddac419dcf,2022-06-21 15:15:09.208636,1956,Music (Song),Love Is a Many-Splendored Thing,"Love Is A Many-Splendored Thing in ""Love Is a Many-Splendored Thing"" Music by Sammy Fain; Lyrics by Paul Francis Webster"
e9015767-7fee-43f0-a169-ebfb81d64fac,2022-06-21 15:15:09.209427,1956,Music (Song),Love Me or Leave Me,"I'll Never Stop Loving You in ""Love Me or Leave Me"" Music by Nicholas Brodszky; Lyrics by Sammy Cahn"
cc2604a4-4fea-436d-b184-c20a2a5460b1,2022-06-21 15:15:09.210082,1956,Music (Song),Daddy Long Legs,"Something's Gotta Give in ""Daddy Long Legs"" Music and Lyrics by Johnny Mercer"
6272f8cf-5466-40ac-bfe4-31a75e42b7fa,2022-06-21 15:15:09.210739,1956,Music (Song),The Tender Trap,"(Love Is) The Tender Trap in ""The Tender Trap"" Music by James Van Heusen; Lyrics by Sammy Cahn"
456d56ac-a23e-470d-8025-9f6f373ba463,2022-06-21 15:15:09.211433,1956,Music (Song),Unchained,"Unchained Melody in ""Unchained"" Music by Alex North; Lyrics by Hy Zaret"
6113774c-ca32-42e5-bf30-b0f3aa818f63,2022-06-21 15:15:09.212491,1956,Best Motion Picture,Marty,"Harold Hecht, Producer"
eda48d71-a876-4b54-a726-d85ef7c35522,2022-06-21 15:15:09.213106,1956,Best Motion Picture,Love Is a Many-Splendored Thing,"Buddy Adler, Producer"
f94bca33-2be7-4f54-a443-bc2df23c395c,2022-06-21 15:15:09.213727,1956,Best Motion Picture,Mister Roberts,"Leland Hayward, Producer"
a11d6f91-b4bf-4cc4-b2cd-32ac24ea6482,2022-06-21 15:15:09.214335,1956,Best Motion Picture,Picnic,"Fred Kohlmar, Producer"
5cf04739-eb51-41f5-aebd-d5df20dfb4d7,2022-06-21 15:15:09.214932,1956,Best Motion Picture,The Rose Tattoo,"Hal B. Wallis, Producer"
6df446ae-39d1-48f6-84bb-b4862f9bbd56,2022-06-21 15:15:09.215936,1956,Short Subject (Cartoon),Speedy Gonzales,"Edward Selzer, Producer"
f296e584-4efd-44e6-9f55-903362b9a7f5,2022-06-21 15:15:09.216570,1956,Short Subject (Cartoon),Good Will to Men,"Fred Quimby, William Hanna and Joseph Barbera, Producers"
51fab011-fcdf-4503-a8fa-b0491888e2d3,2022-06-21 15:15:09.217208,1956,Short Subject (Cartoon),The Legend of Rock-a-bye Point,"Walter Lantz, Producer"
fb3f4087-effd-4032-be48-127b0a367953,2022-06-21 15:15:09.217880,1956,Short Subject (Cartoon),No Hunting,"Walt Disney, Producer"
9ef93cca-292f-4339-b2e6-5026ef6b7f14,2022-06-21 15:15:09.218873,1956,Short Subject (One-reel),Survival City,"Edmund Reek, Producer"
540fe44e-52e4-487f-b66a-b6892ad47290,2022-06-21 15:15:09.219427,1956,Short Subject (One-reel),Gadgets Galore,"Robert Youngson, Producer"
880bcab4-8b07-4a1a-9d38-8bead768b4c2,2022-06-21 15:15:09.219952,1956,Short Subject (One-reel),3rd Ave. El,"Carson Davidson, Producer"
7ba1551d-5151-4b05-a3cd-1379e69c6f00,2022-06-21 15:15:09.220564,1956,Short Subject (One-reel),Three Kisses,"Justin Herman, Producer"
58a13cca-b65d-45d0-b9dc-174ff2e1f9a3,2022-06-21 15:15:09.221643,1956,Short Subject (Two-reel),The Face of Lincoln,"Wilbur T. Blume, Producer"
3a06f8fb-b514-49ad-9dbf-76c36e4ccaee,2022-06-21 15:15:09.222370,1956,Short Subject (Two-reel),The Battle of Gettysburg,"Dore Schary, Producer"
e12cf171-79a7-4c7b-98b7-be67679063df,2022-06-21 15:15:09.223007,1956,Short Subject (Two-reel),On the Twelfth Day...,"George K. Arthur, Producer"
322a683a-8433-468f-9635-59b49767124f,2022-06-21 15:15:09.223636,1956,Short Subject (Two-reel),Switzerland,"Walt Disney, Producer"
a8aafcda-7ada-46d8-83b8-c71f1dc4c7e6,2022-06-21 15:15:09.224216,1956,Short Subject (Two-reel),24-Hour Alert,"Cedric Francis, Producer"
88ee9cf6-1ed3-464b-afd5-391137dde288,2022-06-21 15:15:09.225286,1956,Sound Recording,Oklahoma!,"Todd-AO Sound Department, Fred Hynes, Sound Director"
6be8f427-91cc-43a2-a641-3d75b053ceea,2022-06-21 15:15:09.225926,1956,Sound Recording,Love Is a Many-Splendored Thing,"20th Century-Fox Studio Sound Department, Carl W. Faulkner, Sound Director"
a9e96f04-d9b6-4ddc-a9ab-c4ad233a98c3,2022-06-21 15:15:09.226543,1956,Sound Recording,Love Me or Leave Me,"Metro-Goldwyn-Mayer Studio Sound Department, Wesley C. Miller, Sound Director"
ded93e1c-c353-463e-a593-f81f89fdfc64,2022-06-21 15:15:09.227167,1956,Sound Recording,Mister Roberts,"Warner Bros. Studio Sound Department, William A. Mueller, Sound Director"
ca557686-45fe-4bc0-82bd-5dc2f67da3ca,2022-06-21 15:15:09.227923,1956,Sound Recording,Not as a Stranger,"Radio Corporation of America Sound Department, Watson Jones, Sound Director"
57f4792e-1abc-43fb-9e07-29660fe59983,2022-06-21 15:15:09.228902,1956,Special Effects,The Bridges at Toko-Ri,Paramount Studio
8191a546-9c45-4a64-9122-fed13b02942e,2022-06-21 15:15:09.229531,1956,Special Effects,The Dam Busters,"Associated British Picture Corporation, Ltd."
56fbdfb3-8828-4f3e-97cc-baae1f87435d,2022-06-21 15:15:09.230164,1956,Special Effects,The Rains of Ranchipur,20th Century-Fox Studio
41a410bf-f7a5-4286-a63b-afd0d0564211,2022-06-21 15:15:09.231193,1956,Writing (Motion Picture Story),Love Me or Leave Me,Daniel Fuchs
052ca748-37ce-4821-bb57-a8e7c14723c6,2022-06-21 15:15:09.231819,1956,Writing (Motion Picture Story),The Private War of Major Benson,"Joe Connelly, Bob Mosher"
b9d34e98-7743-4d1f-a35b-9edf90278763,2022-06-21 15:15:09.232545,1956,Writing (Motion Picture Story),Rebel without a Cause,Nicholas Ray
bb3e5875-4563-4e68-9782-8b30ad3ea0ae,2022-06-21 15:15:09.233173,1956,Writing (Motion Picture Story),The Sheep Has Five Legs,"Jean Marsan, Henry Troyat, Jacques Perret, Henri Verneuil, Raoul Ploquin"
64734e2b-540a-473d-b9da-b931072e2946,2022-06-21 15:15:09.233719,1956,Writing (Motion Picture Story),Strategic Air Command,"Beirne Lay, Jr."
06cd075d-90d6-4ff7-8ac8-3d093c01abb7,2022-06-21 15:15:09.234740,1956,Writing (Screenplay),Marty,Paddy Chayefsky
5c6b8073-f4a6-4c9c-bc28-16e8092be65b,2022-06-21 15:15:09.235336,1956,Writing (Screenplay),Bad Day at Black Rock,Millard Kaufman
1916e21b-c4b5-4ecf-8834-bdc6fd63955a,2022-06-21 15:15:09.235782,1956,Writing (Screenplay),Blackboard Jungle,Richard Brooks
9d64e93d-f07f-4432-a3cc-15a93d5c2e74,2022-06-21 15:15:09.236143,1956,Writing (Screenplay),East of Eden,Paul Osborn
e446c0ac-4c42-4733-93f6-70feac587b71,2022-06-21 15:15:09.237461,1956,Writing (Screenplay),Love Me or Leave Me,"Daniel Fuchs, Isobel Lennart"
58c9a861-cdc7-4491-b34a-2ea3cf60760f,2022-06-21 15:15:09.238821,1956,Writing (Story and Screenplay),Interrupted Melody,"William Ludwig, Sonya Levien"
7a727dfc-63c2-4224-9034-a2b3de8ad6e3,2022-06-21 15:15:09.239501,1956,Writing (Story and Screenplay),The Court-Martial of Billy Mitchell,"Milton Sperling, Emmet Lavery"
e184596b-621a-430a-9e02-f84834872046,2022-06-21 15:15:09.240186,1956,Writing (Story and Screenplay),It's Always Fair Weather,"Betty Comden, Adolph Green"
6aff3137-94fc-4a5a-9aae-62c35478fdb1,2022-06-21 15:15:09.240804,1956,Writing (Story and Screenplay),Mr. Hulot's Holiday,"Jacques Tati, Henri Marquet"
89de359a-9482-40bb-8ab1-811f118535eb,2022-06-21 15:15:09.241447,1956,Writing (Story and Screenplay),The Seven Little Foys,"Melville Shavelson, Jack Rose"
8df98e23-521a-4356-a711-ad8db78c7793,2022-06-21 15:15:10.780918,1957,Actor,Yul Brynner,The King and I
8b0f64ba-a202-4737-a2d4-8cbc758a2620,2022-06-21 15:15:10.781692,1957,Actor,James Dean,Giant
a2fcebcd-65c3-4d94-a990-9568941885c6,2022-06-21 15:15:10.782215,1957,Actor,Kirk Douglas,Lust for Life
5e92ea78-3739-487b-a3d8-61ef7a304591,2022-06-21 15:15:10.782702,1957,Actor,Rock Hudson,Giant
cbdd64eb-b64e-423d-9dc0-19f47eb08d5f,2022-06-21 15:15:10.783171,1957,Actor,Sir Laurence Olivier,Richard III
5525d051-8f79-42ce-8989-c215bdca37f9,2022-06-21 15:15:10.784181,1957,Actor in a Supporting Role,Anthony Quinn,Lust for Life
56d0a446-4f73-45c6-b7c9-45019afb66dd,2022-06-21 15:15:10.784915,1957,Actor in a Supporting Role,Don Murray,Bus Stop
e488c854-6f6c-4291-98fd-1b8f31727695,2022-06-21 15:15:10.785529,1957,Actor in a Supporting Role,Anthony Perkins,Friendly Persuasion
60c1828a-48a5-42fd-9725-ad20d58e1028,2022-06-21 15:15:10.786134,1957,Actor in a Supporting Role,Mickey Rooney,The Bold and the Brave
8be5449a-0fdc-4621-95e0-c3800bf00837,2022-06-21 15:15:10.786752,1957,Actor in a Supporting Role,Robert Stack,Written on the Wind
5e309672-99cb-4ba9-bff2-9d344d705442,2022-06-21 15:15:10.788494,1957,Actress,Ingrid Bergman,Anastasia
